,id,imdb_id,Title,genres,keywords,overview,director,actors
0,406563,tt5726086,Insidious: The Last Key,Horror Mystery Thriller,medium key hauntedhouse prequel spirit 1950s,Parapsychologist Elise Rainier and her team travel to Five Keys NM to investigate a man’s claim of a haunting Terror soon strikes when Rainier realizes that the house he lives in was her family’s old home,AdamRobitel,LinShaye AngusSampson LeighWhannell
1,426258,tt6014904,The Strange Ones,Thriller Drama,siblingrelationship fire cave motel nightmare roadtrip remake woods womandirector,Mysterious events surround the travels of two brothers as they make their way across a remote American landscape On the surface all seems normal but what appears to be a simple vacation soon gives way to a dark and complex web of secrets This is the feature film version of the 2011 short film going by the same name,LaurenWolkstein,AlexPettyfer JamesFreedson-Jackson EmilyAlthaus
2,348389,tt3567666,Stratton,Action Thriller,basedonnovelorbook terrorist commando,A British Special Boat Service commando tracks down an international terrorist cell,SimonWest,DominicCooper AustinStowell GemmaChan
3,468210,tt6958212,Sweet Country,Western Crime Thriller Drama,rape slavery courtcase bible australia basedontruestory outbreak desert australianaboriginal 1920s abuseofpower australianwestern,In 1929 an Australian Aboriginal stockman kills a white station owner in self-defense and goes on the lam pursued by a posse,WarwickThornton,BryanBrown SamNeill
4,399035,tt1590193,The Commuter,Action Thriller Mystery,conspiracy train,A businessman on his daily commute home gets unwittingly caught up in a criminal conspiracy that threatens not only his life but the lives of those around him,JaumeCollet-Serra,LiamNeeson VeraFarmiga PatrickWilson
5,442064,tt6421110,Proud Mary,Thriller Action Crime,hitman,Mary is a hit woman working for an organized crime family in Boston whose life is completely turned around when she meets a young boy whose path she crosses when a professional hit goes bad,BabakNajafi,TarajiP.Henson BillyBrown DannyGlover
6,479040,tt6684714,Acts of Violence,Action Crime Thriller,post-traumaticstressdisorder kidnapping cleveland humantrafficking police stripper murder abduction,When his fiancee is kidnapped by human traffickers Roman and his ex-military brothers set out to track her down and save her before it is too late Along the way Roman teams up with Avery a cop investigating human trafficking and fighting the corrupt bureaucracy that has harmful intentions,BrettDonowho,BruceWillis ColeHauser ShawnAshmore
7,440424,tt5089534,Freak Show,Comedy Drama,transvestite highschool lgbt hatecrime womandirector homecomingqueen,The story of teenager Billy Bloom who despite attending an ultra conservative high school makes the decision to run for homecoming queen,TrudieStyler,AlexLawther AbigailBreslin BetteMidler
8,460216,tt5658242,Humor Me,Comedy,parentchildrelationship,With an interminable case of writer's block and a personal family crisis playwright Nate is forced to move into his father's retirement community,SamHoffman,JemaineClement ElliottGould IngridMichaelson
9,436355,tt4673790,Vazante,Drama,,Brazil 1821 Upon his return to the imposing farmhouse Antonio a rich cattle herder finds out that his wife dies in labor Forced to live in the property with numerous African slaves he marries his wife's niece A restless soul he returns to droving leaving his young wife behind alone with the slaves,DanielaThomas,AdrianoCarvalho LuanaNastas
10,430447,tt6336356,Mary and the Witch's Flower,Fantasy Adventure Animation Family,witch basedonnovelorbook cat magic schoolofwitchcraft basedonchildren'sbook anime,Mary Smith a young girl who lives with her great-aunt in the countryside follows a mysterious cat into the nearby forest where she finds a strange flower and an old broom none of which is as ordinary as it seems,HiromasaYonebayashi,RubyBarnhill LouisAshbourneSerkis KateWinslet
11,429351,tt1413492,12 Strong,War Drama Action History,cia basedonnovelorbook afghanistan taliban basedontruestory post9/11,A team of special forces head into Afghanistan in the aftermath of the September 11th attacks in an attempt to dismantle the Taliban,NicolaiFuglsig,ChrisHemsworth MichaelShannon MichaelPeña
12,449443,tt1259528,Den of Thieves,Action Thriller Crime,"detective policebrutality fbi donut stripclub heist shootout losangeles,california divorce bankrobbery death ex-marine armoredtruck donutshop",A gritty crime saga which follows the lives of an elite unit of the LA County Sheriff's Dept and the state's most successful bank robbery crew as the outlaws plan a seemingly impossible heist on the Federal Reserve Bank,ChristianGudegast,GerardButler 50Cent PabloSchreiber
13,417261,tt4103724,Forever My Girl,Romance Drama Music,secondchance hometown fatherdaughterrelationship,After being gone for a decade a country star returns home to the love he left behind,BethanyAshtonWolf,AlexRoe JessicaRothe JohnBenjaminHickey
14,336843,tt4500922,Maze Runner: The Death Cure,ScienceFiction Action Adventure Thriller,basedonnovelorbook fight maze imprisonment post-apocalypticfuture terminalillness sequel murder madscientist survival trial zombie doctor battle vaccine scientist killer desert labyrinth combat illness cure zombieapocalypse runner universalcure basedonyoungadultnovel,Thomas leads his group of escaped Gladers on their final and most dangerous mission yet To save their friends they must break into the legendary Last City a WCKD-controlled labyrinth that may turn out to be the deadliest maze of all Anyone who makes it out alive will get answers to the questions the Gladers have been asking since they first arrived in the maze,WesBall,DylanO'Brien KayaScodelario ThomasBrodie-Sangster
15,36593,tt0110622,The Insult,Comedy Crime,"terrorist undercover police slapstickcomedy parody sexualhumor spoof losangeles,california stateprison goodversusevil basedontvseries",Frank Drebin is persuaded out of retirement to go undercover in a state prison There he has to find out what top terrorist Rocco has planned for when he escapes Adding to his problems Frank's wife Jane is desperate for a baby,ZiadDoueiri,AdelKaram CamilleSalameh KamelElBasha
16,338768,tt4652650,Please Stand By,Comedy Drama,"sanfrancisco,california runaway autism manuscript contest losangeles,california roadmovie script chihuahuadog sistersisterrelationship trafficaccident",A young autistic woman runs away from her caregiver in order to boldly go and deliver her 500-page Star Trek script to a writing competition in Hollywood On an adventure full of laughter and tears Wendy follows the guiding spirit of Mr Spock on her journey into the unknown,BenLewin,DakotaFanning ToniCollette AliceEve
17,416234,tt1072748,Winchester,Horror Thriller,"drugaddiction hauntedhouse earthquake basedontruestory rifle architecture doctor ghost fictionalbiography sanjose,california",San Jose California 1906 Isolated in her labyrinthine mansion eccentric firearm heiress Sarah Winchester believes that she is being haunted by the souls of those killed by the guns manufactured by her company,TheSpierigBrothers,HelenMirren JasonClarke SarahSnook
18,429191,tt5639354,A Fantastic Woman,Drama,waitress loss chile singer deathoflover southamerica,Marina's life is thrown into turmoil following the death of her partner Mourning the loss of the man she loved she finds herself under intense scrutiny from those with no regard for her privacy,SebastiánLelio,DanielaVega FranciscoReyes
19,483315,tt4824316,Armed,Action Thriller,,A former US marshal discovers that all of the survivors of his old unit are experiencing the same symptoms simultaneously and there may be a larger conspiracy at hand,MarioVanPeebles,MarioVanPeebles WilliamFichtner RyanGuzman
20,384521,tt2548396,The Cloverfield Paradox,Horror ScienceFiction Action Thriller,experiment disorientation space alien scientist spacestation alternativeuniverse paralleluniverse 2020s,Orbiting above a planet on the brink of war scientists test a device to solve an energy crisis and end up face-to-face with a dark alternate reality,JuliusOnah,DanielBrühl ElizabethDebicki AkselHennie
21,497269,tt7091300,Bad Apples,Horror,,It’s Halloween night and two “bad apples” decide to play some wicked tricks on the one house in a suburban cul-de-sac that is not celebrating Halloween They terrorize a young couple in their home and these tricks become increasingly more sinister as the night progresses finally ending in a Halloween the entire neighborhood will never forget,BryanCoyne,BreaGrant GrahamSkipper AlyFitzgerald
22,381719,tt5117670,Peter Rabbit,Animation Adventure Family,humananimalrelationship basedonchildren'sbook rabbit duringcreditsstinger liveactionandanimation peterrabbit foodallergies,Peter Rabbit's feud with Mr McGregor escalates to greater heights than ever before as they rival for the affections of the warm-hearted animal lover who lives next door,WillGluck,JamesCorden DomhnallGleeson RoseByrne
23,337167,tt4477536,Fifty Shades Freed,Drama Romance,basedonnovelorbook eroticism sequel bdsm,Believing they have left behind shadowy figures from their past newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury But just as she steps into her role as Mrs Grey and he relaxes into an unfamiliar stability new threats could jeopardize their happy ending before it even begins,JamesFoley,DakotaJohnson JamieDornan KimBasinger
24,453201,tt6802308,The 15:17 to Paris,Thriller History Drama,"paris,france basedonnovelorbook terrorist classroom train terrorism terroristgroup",On Aug 21 2015 the world watches in stunned silence as the media reports a thwarted terrorist attack on a train that's bound for Paris -- an attempt prevented by three young Americans traveling together through Europe The heroic and courageous actions of Anthony Sadler Alek Skarlatos and Spencer Stone help to save the lives of more than 500 passengers on board,ClintEastwood,AnthonySadler AlekSkarlatos SpencerStone
25,498919,tt4823538,La Boda de Valentina,Comedy,,Valentina's seemingly idyllic life in the US is interrupted when planning a wedding means introducing her fiancé to her scandalous family in Mexico,MarcoPoloConstandse,OmarChaparro MarimarVega RyanCarnes
26,42512,tt0015174,Kri,Adventure Drama Fantasy,"nordicmythology nibelungen attila huns basedonsong,poemorrhyme silentfilm basedonmyths,legendsorfolklore burgundy 5thcentury germanmythology",When Kriemhild thirsty for revenge marries to Etzel king of the Huns she invites King Gunther and his court to visit them intending to finally take the life of the man responsible of her disgrace,SurendraPoudel,AnmolK.C. AditiBudhathoki AnoopBikramShahi
27,390059,tt5390066,Permission,Comedy Romance Drama,marriageproposal romance datingwoes,A woman on the brink of a marriage proposal is told by a friend that she should date other men before spending the rest of her life with her boyfriend,BrianCrano,RebeccaHall DanStevens MorganSpector
28,454699,tt6572702,Monster Family,Animation Family Fantasy Comedy,vampire werewolf,The Wishbone family are far from happy In an attempt to reconnect as a family they plan a fun night out However the plan backfires when they are cursed and all turned into Monsters,HolgerTappe,EmilyWatson JasonIsaacs NickFrost
29,407719,tt5687814,Golden Exits,Drama,,An intersectional narrative of two families in Brooklyn and the unraveling of unspoken unhappiness that occurs when a young foreign girl spending time abroad upsets the balance on both sides,AlexRossPerry,EmilyBrowning AdamHorowitz Mary-LouiseParker
30,284054,tt1825683,Black Panther,Action Adventure ScienceFiction,africa superhero basedoncomic aftercreditsstinger duringcreditsstinger marvelcinematicuniverse(mcu),King T'Challa returns home to the reclusive technologically advanced African nation of Wakanda to serve as his country's new leader However T'Challa soon finds that he is challenged for the throne by factions within his own country as well as without Using powers reserved to Wakandan kings T'Challa assumes the Black Panther mantle to join with ex-girlfriend Nakia the queen-mother his princess-kid sister members of the Dora Milaje (the Wakandan 'special forces') and an American secret agent to prevent Wakanda from being dragged into a world war,RyanCoogler,ChadwickBoseman MichaelB.Jordan LupitaNyong'o
31,387592,tt4701724,Early Man,Family Comedy Animation Adventure,stoneage mining sports stopmotion prehistory cavemen claymation plasticine football(soccer)match bronzeage,Dug along with his sidekick Hognob unite a cavemen tribe to save their hidden valley from being spoiled and all together as a team to face the menace of a mysterious and mighty enemy on the turf of an ancient and sacred sport,NickPark,EddieRedmayne TomHiddleston MaisieWilliams
32,83725,tt1645769,Loveless,Comedy Drama,,About a commitment-phobic New York City bachelor in crisis,AndreyZvyagintsev,MaryanaSpivak AlexeiRozin MatveyNovikov
33,10794,tt0063415,The Party,Comedy,moviebusiness misunderstanding filmmaking clumsy indian,Hrundi V Bakshi an accident-prone actor from India is accidentally put on the guest list for an upcoming party at the home of a Hollywood film producer Unfortunately from the moment he arrives one thing after another goes wrong with compounding effect,SallyPotter,TimothySpall KristinScottThomas PatriciaClarkson
34,541724,tt14034614,Nostalgia,Drama Crime,,Felice returns to his native Rione Sanità in Naples to look after his dying mother having lived abroad for the last forty years Here he discovers that his old friend Oreste has become a notorious crimeboss,MarkPellington,JonHamm NickOfferman AmberTamblyn
35,438145,tt3208026,Black '47,Drama Western,desertion famine revenge murder tenant severedhead poverty ireland firingsquad badlandlord landlordtenantrelationship starvation 19thcentury manhunt armyveteran britishoccupation connemara irishgreatpotatofamine(1845-52) 1840s,In 1847 when Ireland is in the grip of the Great Famine that has ravaged the country for two long years Feeney a hardened Irish Ranger who has been fighting for the British Army abroad returns home to reunite with his estranged family only to discover the cruelest reality a black land where death reigns,LanceDaly,HugoWeaving JimBroadbent StephenRea
36,474392,tt6951892,Samson,Action Drama Adventure,bible god strength,After losing the love of his life to a cruel Philistine prince a young Hebrew with Supernatural strength defends his people sacrificing everything to avenge his love his people and his God,BruceMacdonald,TaylorJames JacksonRathbone BillyZane
37,445571,tt2704998,Game Night,Mystery Comedy Crime,jealousy husbandwiferelationship sarcasm marriedcouple insult games revenge darkcomedy neighbor dog groupoffriends corvettestingray creepyneighbor aftercreditsstinger embarrasment brotherbrotherrelationship boardgames,Max and Annie's weekly game night gets kicked up a notch when Max's brother Brooks arranges a murder mystery party -- complete with fake thugs and federal agents So when Brooks gets kidnapped it's all supposed to be part of the game As the competitors set out to solve the case they start to learn that neither the game nor Brooks are what they seem to be The friends soon find themselves in over their heads as each twist leads to another unexpected turn over the course of one chaotic night,JonathanGoldstein JohnFrancisDaley,JasonBateman RachelMcAdams KyleChandler
38,300668,tt2798920,Annihilation,ScienceFiction Horror,coma basedonnovelorbook depression florida dna self-destruction expedition professor mutation alligator transformation swamp meteor quarantine physicist hybrid grief cancer psychologist memoryloss scientist paramedic missingperson beast geologist biologist unusualphenomena compound missinghusband fauna mysteriouslifeform flora,A biologist signs up for a dangerous secret expedition into a mysterious zone where the laws of nature don't apply,AlexGarland,NataliePortman JenniferJasonLeigh GinaRodriguez
39,465136,tt7026672,Every Day,Fantasy Romance,basedonnovelorbook transformation bodyswitch basedonyoungadultnovel,16-year old Rhiannon falls in love with a mysterious spirit named “A” that inhabits a different body every day Feeling an unmatched connection Rhiannon and “A” work each day to find each other not knowing what the next day will bring,MichaelSucsy,AngourieRice MariaBello DebbyRyan
40,469721,tt3463106,The Cured,Horror Drama ScienceFiction,infection flashback zombie disease military cure pack,What happens when the undead return to life? In a world ravaged for years by a virus that turns the infected into zombie-like cannibals a cure is at last found and the wrenching process of reintegrating the survivors back into society begins,DavidFreyne,ElliotPage SamKeeley TomVaughan-Lawlor
41,429467,tt4399952,The Lodgers,Horror Thriller Mystery,hauntedhouse ruralarea twins gothichorror spookyhouse 1920s,1920 rural Ireland Anglo-Irish twins Rachel and Edward share a strange existence in their crumbling family estate Each night the property becomes the domain of a sinister presence (The Lodgers) which enforces three rules upon the twins: they must be in bed by midnight; they may not permit an outsider past the threshold; and if one attempts to escape the life of the other is placed in jeopardy When troubled war veteran Sean returns to the nearby village he is immediately drawn to the mysterious Rachel who in turn begins to break the rules set out by The Lodgers The consequences pull Rachel into a deadly confrontation with her brother - and with the curse that haunts them,BrianO'Malley,CharlotteVega BillMilner EugeneSimon
42,401981,tt2873282,Red Sparrow,Thriller Mystery,"spy cia sexualabuse budapest,hungary basedonnovelorbook selfsacrifice patriotism seduction doubleagent training chechnya hospital torture mole femalespy mortaldanger deceit uncleniecerelationship americanembassy moscow,russia russianspy hopeless spythriller bolshoiballet balletperformance secretcode primaballerina motherdaughterrelationship twists theatre asset homehealthaide secretmeeting gorkypark",Prima ballerina Dominika Egorova faces a bleak and uncertain future after she suffers an injury that ends her career She soon turns to Sparrow School a secret intelligence service that trains exceptional young people to use their minds and bodies as weapons Dominika emerges as the most dangerous Sparrow after completing the sadistic training process As she comes to terms with her new abilities she meets a CIA agent who tries to convince her that he is the only person she can trust,FrancisLawrence,JenniferLawrence JoelEdgerton MatthiasSchoenaerts
43,13939,tt0071402,Death Wish,Crime Drama Action,newyorkcity taxi fight antihero architect gangster police vigilante revenge hospital onemanarmy oneagainstmany rapeandrevenge actionhero vigilantejustice,After his wife is murdered by street punks a pacifistic New York City architect becomes a one-man vigilante squad prowling the streets for would-be muggers after dark,EliRoth,BruceWillis VincentD'Onofrio DeanNorris
44,353066,tt1291566,The Vanishing of Sidney Hall,Drama Mystery Romance,arson writer classmate novel,Over the course of 12 years and three stages of life Sidney Hall falls in love writes the book of a generation and then disappears without a trace,ShawnChristensen,LoganLerman ElleFanning MichelleMonaghan
45,116439,tt0073014,Foxtrot,Drama,,A Romanian aristocrat retreats to a desert isle with his wife and servants on the eve of World War II,SamuelMaoz,LiorAshkenazi SarahAdler YonatanShiray
46,457312,tt4789822,Pickings,Thriller Action Crime Drama Mystery,gangster revenge mafia mobster southern pulp neo-noir,When a short-tempered mobster and his gang of thugs try to shake down a neighborhood bar they're soon confronted with the wrath of its owner - a mysterious southern mother with a dangerous past,UsherMorgan,ElysePrice JoelBernard KatieVincent
47,407451,tt1620680,A Wrinkle in Time,Adventure ScienceFiction Family Fantasy,basedonnovelorbook childprodigy remake family womandirector mixedrace,After the disappearance of her scientist father three peculiar beings send Meg her brother and her friend to space in order to find him,AvaDuVernay,StormReid OprahWinfrey ReeseWitherspoon
48,340022,tt3721964,Gringo,Comedy Action Crime,kidnapping drugcartel shootout boyfriendgirlfriendrelationship,An American businessman with a stake in a pharmaceutical company that's about to go public finds his life is thrown into turmoil by an incident in Mexico,NashEdgerton,DavidOyelowo CharlizeTheron JoelEdgerton
49,397722,tt5649108,Thoroughbreds,Drama Thriller,upperclass fathermurder drugdealer friendship connecticut mansion psychologicalthriller murderer suburb hitchcockian richkid ruthlessness deadhorse empathy badfather,Two teenage girls in suburban Connecticut rekindle their unlikely friendship after years of growing apart In the process they learn that neither is what she seems to be and that a murder might solve both of their problems,CoryFinley,OliviaCooke AnyaTaylor-Joy AntonYelchin
50,402897,tt4686844,The Death of Stalin,Comedy Drama History,dictator socialism chaos biography josephstalin satire basedontruestory darkcomedy death military politicalsatire regime 1950s nikitakhrushchev,When dictator Joseph Stalin dies his parasitic cronies square off in a frantic power struggle to become the next Soviet leader As they bumble brawl and back-stab their way to the top the question remains — just who is running the government?,ArmandoIannucci,SteveBuscemi SimonRussellBeale PaddyConsidine
51,449749,tt3741632,The Leisure Seeker,Drama Romance Adventure,florida dementia alzheimer'sdisease roadtrip teacher winnebago extramaritalaffair elderlycouple recreationalvehicle elderly,A runaway couple go on an unforgettable journey from Boston to Key West recapturing their passion for life and their love for each other on a road trip that provides revelation and surprise right up to the very end,PaoloVirzì,DonaldSutherland HelenMirren
52,371608,tt1285009,The Strangers: Prey at Night,Horror,roadtrip swimmingpool sequel murder serialkiller slasher homeinvasion crosscountry stranger mysteriousstranger handgun mobilehome,A family’s road trip takes a dangerous turn when they arrive at a secluded mobile home park to stay with some relatives and find it mysteriously deserted Under the cover of darkness three masked killers pay them a visit to test the family’s every limit as they struggle to survive,JohannesRoberts,ChristinaHendricks MartinHenderson BaileeMadison
53,430040,tt5360952,The Hurricane Heist,Action Crime Thriller,hurricane heist treasurydepartment meteorologist disastermovie,Thieves attempt a massive heist against the US Treasury as a Category 5 hurricane approaches one of its Mint facilities,RobCohen,TobyKebbell MaggieGrace RyanKwanten
54,338970,tt1365519,Tomb Raider,Action Adventure Fantasy,island treasurehunt remake femaleprotagonist heiress basedonvideogame bicyclecourier missingperson reboot peril slavelabor fatherdaughterrelationship,Lara Croft the fiercely independent daughter of a missing adventurer must push herself beyond her limits when she finds herself on the island where her father disappeared,RoarUthaug,AliciaVikander DominicWest WaltonGoggins
55,449176,tt5164432,"Love, Simon",Comedy Drama Romance,sexualidentity sexuality basedonnovelorbook comingout class highschool love malehomosexuality bully comingofage teenmovie lgbt lgbtteen basedonyoungadultnovel gaytheme,Everyone deserves a great love story But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online,GregBerlanti,NickRobinson KatherineLangford AlexandraShipp
56,470878,tt6450186,I Can Only Imagine,Music Drama,,10-year-old Bart Millard lives with his mother and abusive father Arthur in Texas One day his mother drops him off at a Christian camp where he meets Shannon Upon his return from camp Bart finds his mother has left and movers are removing her belongings He angrily confronts his father who denies that his abusiveness was the reason she left Years later in high school Bart and Shannon are dating Bart plays football to please his father but is injured breaking both ankles and ending his career The only elective with openings is music class so he reluctantly signs up,JonErwin,ClorisLeachman DennisQuaid PriscillaShirer
57,433627,tt5466186,7 Days in Entebbe,Thriller Drama Crime,israel terrorist 1970s uganda basedontruestory airplanehijacking rescuemission israelidefenseforce terroristgroup operationentebbe,In 1976 four hijackers take over an Air France airplane en route from Tel Aviv to Paris and force it to land in Entebbe Uganda With 248 passengers on board one of the most daring rescue missions ever is set in motion,JoséPadilha,RosamundPike DanielBrühl VincentCassel
58,502426,tt5291792,Furlough,Comedy,siblingrelationship dementia transportofprisoners roadtrip rookiecop takingcareofsomeone  womandirector livingwithparents deathbedvisit emergencyfurlough timeout,In between caring for her mother a young woman works part time at a prison The rookie guard gets a chance to prove her mettle when she's tasked with accompanying a hell-raising inmate on an emergency furlough to visit her dying mother But things soon spiral out of control sending the pair on a hilarious surprising and ultimately touching road trip,LaurieCollyer,MelissaLeo TessaThompson LaLaAnthony
59,414187,tt4682780,Josie,Thriller Drama,,Everyone knows everyone in the southern town of Baymont So when tattooed sweet-talking Josie struts into town heads turn Striking up relationships with young punk Gator and loner Hank she quickly becomes a hot topic of local gossip,EricEngland,SophieTurner DylanMcDermott JackKilmer
60,421471,tt2582784,Flower,Comedy Drama,highschool stepbrother singlemother firecracker sanfernandovalley sexuallyaggressivewoman mentallyunstable rebellious,Rebellious quick-witted Erica Vandross is a 17-year-old firecracker living with her single mom Laurie and her mom's new boyfriend Bob in LA's San Fernando Valley When Bob's mentally unbalanced son Luke arrives from rehab to live with the family Erica finds her domestic and personal life overwhelmed With Luke and her sidekicks Kala and Claudine in tow Erica acts out by exposing a high school teacher's dark secret,MaxWinkler,ZoeyDeutch KathrynHahn TimHeidecker
61,268896,tt2557478,Pacific Rim: Uprising,Action Fantasy ScienceFiction Adventure,monster damage army sequel alien giantrobot giantmonster creature robot kaiju alienmonster teenagehero robotsuits mountfuji,It has been ten years since The Battle of the Breach and the oceans are still but restless Vindicated by the victory at the Breach the Jaeger program has evolved into the most powerful global defense force in human history The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns,StevenS.DeKnight,JohnBoyega ScottEastwood CaileeSpaeny
62,399174,tt5104604,Isle of Dogs,Adventure Comedy Animation,japan island stopmotion dog garbagedump pets,In the future an outbreak of canine flu leads the mayor of a Japanese city to banish all dogs to an island that's a garbage dump The outcasts must soon embark on an epic journey when a 12-year-old boy arrives on the island to find his beloved pet,WesAnderson,BryanCranston EdwardNorton BillMurray
63,370567,tt2296777,Sherlock Gnomes,Animation Family Fantasy Comedy Adventure Mystery,sequel missingperson animatestatue sherlockholmes,Garden gnomes Gnomeo & Juliet recruit renown detective Sherlock Gnomes to investigate the mysterious disappearance of other garden ornaments,JohnStevenson,JamesMcAvoy EmilyBlunt JohnnyDepp
64,467660,tt7153766,Unsane,Horror Thriller,stalker mentalinstitution fear motherdaughterrelationship shotoniphone,A woman is involuntarily committed to a mental institution where she is confronted by her greatest fear,StevenSoderbergh,ClaireFoy JoshuaLeonard JayPharoah
65,476968,tt7388562,"Paul, Apostle of Christ",Drama History,christianity romanempire bible nero 1stcentury christianfilm,Risking his life Luke ventures to Rome to visit Paul -- the apostle who's bound in chains and held captive in Nero's darkest and bleakest prison cell Haunted by the shadows of his past misdeeds Paul wonders if he's been forgotten as he awaits his grisly execution Before Paul's death Luke resolves to write another book that details the birth of what will come to be known as the church,AndrewHyatt,JamesFaulkner JimCaviezel OlivierMartinez
66,345317,tt4494718,Final Portrait,History Drama,"paris,france basedonnovelorbook biography sculptor strugglingartist 1960s painterasartist posingforaportrait portraitofanartist uswriter",Paris 1964 The Swiss sculptor and painter Alberto Giacometti one of the most accomplished and respected artists of his generation asks his friend the American writer James Lord to sit for a portrait assuring him that it will take no longer than two or three hours an afternoon at the most,StanleyTucci,GeoffreyRush ArmieHammer ClémencePoésy
67,419478,tt4799066,Midnight Sun,Romance Drama,"seattle,washington sunlight terminalillness singer bestfriend homeschooling deadmother swimming teenagedaughter railwaystation boyfriendgirlfriendrelationship athleticscholarship protectivefather teenageromance busker raredisease medicalproblem",Katie a 17-year-old has been sheltered since childhood and confined to her house during the day by a rare disease that makes even the smallest amount of sunlight deadly Fate intervenes when she meets Charlie and they embark on a summer romance,ScottSpeer,BellaThorne PatrickSchwarzenegger RobRiggle
68,465155,tt6251666,Followers,Thriller,cult vhs foundfootage socialmedia internetsurveillance,A couple who document their whole life on social media decide to go on a camping trip and share their every move with their followers What they don't know is that someone is going to prove how easy it is to stalk someone in the digital age Arriving at the camp site their followers are close by and are ready to go to extreme and deadly lengths to prove their point,RyanJustice,AmandaDelaney JustinMaina SeanMichaelGloria
69,333339,tt1677720,Ready Player One,ScienceFiction Adventure Action,"videogame basedonnovelorbook future virtualreality dystopia nostalgia love filminfilm evilcorporation quest 1980s 2040s basedonyoungadultnovel columbus,ohio",When the creator of a popular video game system dies a virtual contest is created to compete for his fortune,StevenSpielberg,TyeSheridan OliviaCooke BenMendelsohn
70,464502,tt6063050,Tyler Perry's Acrimony,Thriller,revenge,A faithful wife takes action when it becomes clear to her that her devious husband has betrayed her,TylerPerry,TarajiP.Henson LyriqBent TikaSumpter
71,454286,tt6652708,God's Not Dead: A Light in Darkness,Drama,church aftercreditsstinger,Pastor Dave responds to the unimaginable tragedy of having his church located on the grounds of the local university burned down,MichaelMason,DavidA.R.White JohnCorbett ShaneHarper
72,412302,tt5795086,Gemini,Mystery Crime Drama Thriller,"boss hollywood losangeles,california policeman personalassistant starlet",A heinous crime tests the complex relationship between a tenacious personal assistant and her Hollywood starlet boss As the assistant travels across Los Angeles to unravel the mystery she must stay one step ahead of a determined policeman and confront her own understanding of friendship truth and celebrity,AaronKatz,LolaKirke ZoëKravitz GretaLee
73,451204,tt5836316,The Last Movie Star,Drama,nostalgia oldman hollywood washedupstar nashvilletennessee,An aging screen icon gets lured into accepting an award at a rinky-dink film festival in Nashville Tenn sending him on a hilarious fish-out-of-water adventure and an unexpectedly poignant journey into his past,AdamRifkin,BurtReynolds ArielWinter ClarkDuke
74,447332,tt6644200,A Quiet Place,Horror Drama ScienceFiction,deaf fireworks pregnancy post-apocalypticfuture alienlife-form childinperil creature alieninvasion parenting survivalhorror humanvsalien signlanguages,A family is forced to live in silence while hiding from creatures that hunt by sound,JohnKrasinski,JohnKrasinski EmilyBlunt MillicentSimmonds
75,437557,tt2531344,Blockers,Comedy,parentchildrelationship prom houseparty teenagegirl lossofvirginity teencomedy teenagesexuality womandirector promnight mid-lifecrisis teenager,When three parents discover that each of their daughters have a pact to lose their virginity at prom they launch a covert one-night operation to stop the teens from sealing the deal,KayCannon,LeslieMann IkeBarinholtz JohnCena
76,398181,tt5742374,You Were Never Really Here,Crime Drama Thriller,newyorkcity post-traumaticstressdisorder hotel basedonnovelorbook childhoodtrauma murder flashback money teenagegirl drugs stakeout alarm u.s.senator phonecall burningphotograph mothersonrelationship armyveteran,A traumatised veteran unafraid of violence tracks down missing girls for a living When a job spins out of control his nightmares overtake him as a conspiracy is uncovered leading to what may be his death trip or his awakening,LynneRamsay,JoaquinPhoenix EkaterinaSamsonov AlexManette
77,432301,tt5270948,Chappaquiddick,History Drama Thriller,massachusetts senator suffocation bridge scandal politics cover-up caraccident kennedyfamily 1960s politicalscandal,Ted Kennedy's life and political career become derailed in the aftermath of a fatal car accident in 1969 that claims the life of a young campaign strategist Mary Jo Kopechne,JohnCurran,JasonClarke KateMara EdHelms
78,497802,tt7860270,Pandas,Documentary,naturedocumentary wildlife,In the mountains of Sichuan China a researcher forms a bond with Qian Qian a panda who is about to experience nature for the first time,DrewFellman DavidDouglas,KristenBell
79,407890,tt5340300,Lean on Pete,Drama Adventure,"horserace runaway portland,oregon horse racehorse drunk trophy roadmovie bildungsroman",Charley Thompson a teenager living with his single father gets a summer job working for horse trainer Del Montgomery Bonding with an aging racehorse named Lean on Pete Charley is horrified to learn he is bound for slaughter and so he steals the horse and the duo embark on an odyssey across the new American frontier,AndrewHaigh,CharliePlummer ChloëSevigny TravisFimmel
80,425373,tt5427194,The Miracle Season,Drama,volleyball sports highschool,"After the tragic death of star volleyball player Caroline ""Line"" Found a team of dispirited high school girls must band together under the guidance of their tough-love coach in hopes of winning the state championship!",SeanMcNamara,HelenHunt WilliamHurt ErinMoriarty
81,399248,tt4669264,Beirut,Action Thriller Drama,middleeast terrorist 1970s hostage palestinian-israeliconflict arab 1980s,In 1980s Beirut Mason Skiles is a former US diplomat who is called back into service to save a colleague from the group that is possibly responsible for his own family's death Meanwhile a CIA field agent who is working under cover at the American embassy is tasked with keeping Mason alive and ensuring that the mission is a success,BradAnderson,JonHamm RosamundPike DeanNorris
